ID;amount;name;surname;fullname;email;active
1153;152.941;Andrew;Bowling;Kathleen Knight;alan@roth.th;true
1154;113.049;Carrie;Anthony;Allison Douglas;norman@wagner.edu;false
1155;162.515;Harry;Raynor;Maria Sharpe;randy@watts.mw;false
1156;106.471;Marsha;Christian;Annie Woodward;karen@nichols.cz;true
1157;198.637;Ellen;Cates;Oscar Miles;jason@hendrix.td;true
1158;18.542;Julie;Caldwell;Justin Dillon;paige@burnett.nc;false
1159;191.167;Ben;Horn;Randall Mitchell;christina@klein.ss;false
1160;166.416;Carl;Branch;Jenny Cannon;eugene@knight.id;false
1161;156.095;Oscar;Singleton;Neil Simpson;joann@moser.br;true
1162;166.785;Benjamin;Rowe;Cecil Shaffer;faye@shelton.cx;true
1163;127.122;Pauline;Gibson;Calvin Hansen;beth@chambers.bo;true
1164;13.803;Gloria;Boyd;Kimberly Goldman;zachary@carlson.zm;true
1165;152.907;Nicholas;Davidson;Lester Hartman;randall@eason.bv;true
1166;113.353;Phyllis;Benson;Sidney Lyons;lynne@law.ec;false
1167;173.483;Shannon;Morris;Jennifer Montgomery;steve@case.cu;true
1168;106.301;Wayne;Fink;Caroline Katz;donna@duke.um;true
1169;184.253;Renee;Maynard;Marshall Nash;raymond@chang.vc;true
1170;178.879;Tim;Diaz;Hazel Nichols;courtney@wiley.kn;true
1171;11.59;Eileen;Tyson;Alice Lam;edgar@burnette.tw;false
1172;110.236;Beth;Boswell;Steve Hendrix;roger@pritchard.id;true
1173;15.541;Marvin;Johnson;Veronica McFarland;stephen@kelly.ga;true
1174;12.352;Karl;Connor;Gayle Reed;maria@robertson.mn;true
1175;183.654;Christina;Harvey;Lester McCall;lynn@davenport.mw;false
1176;108.505;Michelle;Horowitz;Walter Braswell;jerome@harrell.hk;false
1177;195.935;Arlene;Whitehead;Calvin Lucas;ted@rogers.rs;true
1178;178.719;Mary;Jones;Lynne Owen;guy@koch.sg;false
1179;196.266;Kristine;McKenzie;Dana Middleton;erin@oakley.fk;true
1180;199.162;Evelyn;Pugh;Kenneth Padgett;gilbert@spivey.ne;true
1181;150.046;Kyle;Blackburn;Gayle Sawyer;audrey@parsons.za;false
1182;140.906;Lori;Petersen;Vincent Nash;glenda@finch.lb;true
1183;13.695;Anna;Love;Willie Lutz;judith@connolly.fk;true
1184;127.238;Tamara;Jernigan;Wade Morris;mark@ross.rw;true
1185;166.341;Annie;Brock;Juan Locklear;glenn@black.iq;true
1186;100.089;Jerome;O;Kurt Stuart;cynthia@mccall.net;true
1187;138.729;Luis;Stone;Veronica Lyons;leo@garrett.sx;false
1188;105.829;Denise;Stout;Alice Graves;lynn@daniels.um;true
1189;116.996;Rachel;Hendrix;Harold Crane;elaine@wang.sz;true
1190;158.409;Kristine;McNeill;Jack Branch;pat@schwartz.ne;false
1191;155.412;Lynne;Diaz;Marcia May;robin@roth.to;true
1192;126.872;Ronald;Harris;Lillian Beatty;marcia@fox.gq;true
1193;108.906;Vickie;Bowles;Florence Pierce;pauline@chang.bw;true
1194;151.805;Jacob;Harris;Bernard Gordon;clifford@hanna.ly;true
1195;105.757;Renee;Finch;Mitchell Smith;dean@coleman.mt;true
1196;186.974;Clifford;Barefoot;Joan Peterson;norman@currin.gw;true
1197;162.902;Louise;Bowden;Milton Yates;tina@casey.hr;false
1198;190.252;Ben;Copeland;Catherine McGuire;kent@martin.lr;false
1199;186.663;Rhonda;Burton;Pauline Harrell;calvin@smith.lr;true
1200;153.787;Luis;Underwood;Jose Pittman;gary@franklin.mo;false
1201;198.563;Alice;Song;Louis Tilley;patricia@link.mil;false
1202;147.751;Philip;Poole;Sue Garcia;chris@bishop.org;true
1203;160.787;Marshall;Schwartz;Gayle Nichols;evelyn@duke.cm;false
1204;101.165;Donna;Underwood;Christian Casey;katie@walter.sg;false
1205;178.471;Joanne;Glover;Kathy Kinney;martin@tyler.bf;true
1206;13.979;Dorothy;Wallace;Lucy Reid;meredith@marks.gi;true
1207;196.147;Harriet;Sharp;Katherine Hester;marguerite@caldwell.ky;false
1208;109.145;Carl;Fisher;Robin Lindsay;lewis@dickerson.mo;true
1209;193.301;Christy;Nance;Dan Case;randall@whitehead.kw;false
1210;155.758;Amy;Whitehead;Judith Reed;renee@weeks.eh;false
1211;126.884;Gayle;Snow;Larry Hamrick;bonnie@drake.gy;false
1212;158.863;Leon;Donovan;Justin Hester;jacob@ritchie.ly;true
1213;180.769;Jeanette;Wu;Mark Friedman;ronald@alexander.gh;true
1214;149.453;Sandra;Conner;Frances Hill;frederick@scott.im;false
1215;182.537;Albert;Wolf;Patricia McLean;nancy@rosenthal.ng;false
1216;111.921;Beth;Dunlap;Jonathan Phillips;glenda@craven.nf;true
1217;143.214;Neal;Lawson;Heather Singer;donald@mcdonald.mf;true
1218;172.527;Alan;Underwood;Kyle Best;pauline@rich.ch;true
1219;174.246;Sandra;Weeks;Barry Kirby;marc@fisher.um;true
1220;101.418;Gretchen;Wall;Sidney Barrett;beth@carver.om;false
1221;187.806;Judith;Ritchie;Catherine Dyer;marion@cox.gd;false
1222;145.629;Wayne;Yates;Gretchen Teague;sidney@fox.cw;false
1223;183.592;Stephanie;Copeland;Bob Lancaster;bill@aldridge.sx;false
1224;187.518;Gretchen;Atkins;Eric Mangum;louis@olson.ch;false
1225;11.004;Willie;Mullen;Jeanette Currie;lucy@miles.so;false
1226;16.066;Carolyn;Zhang;Neal Nance;catherine@vick.org;false
1227;163.537;Audrey;Moore;Florence Sellers;dorothy@rice.ec;true
1228;123.908;Chris;Clarke;Sidney Best;christina@sparks.ni;true
1229;134.229;Lynne;Bowling;Theresa MacDonald;george@whitehead.om;true
1230;196.242;Christian;Desai;Erika Stanton;walter@jennings.vc;true
1231;146.227;Denise;Bailey;Tommy Callahan;ted@melton.kw;false
1232;169.327;Claire;Ferrell;Jacob Watson;anita@blanchard.kw;false
1233;11.138;Theodore;Harris;Jeanette Branch;hannah@herbert.td;true
1234;121.029;Carole;Clements;Dorothy Hirsch;kay@scott.mk;true
1235;155.323;Hazel;Weeks;Kyle Matthews;anne@weiner.bt;true
1236;139.221;Dianne;Sawyer;Neal Kirby;tamara@warren.kn;true
1237;125.615;Ruth;Bowden;Sherri Bishop;brett@lyons.by;false
1238;174.144;Harriet;Graves;Christian Davenport;lawrence@sinclair.jo;false
1239;162.355;Leah;Burke;Clyde Olsen;harold@sawyer.sl;false
1240;109.454;Joann;McCall;Janice Allen;alexander@guthrie.ge;true
1241;105.629;Allen;Farmer;Regina Carlton;edna@carter.nl;true
1242;128.632;Eleanor;Bowden;Lori Douglas;alfred@melton.aw;false
1243;174.009;Kay;Wang;Sherry Graves;marian@brock.ms;false
1244;124.941;Gene;Harper;Sarah Harrington;bradley@steele.ao;true
1245;193.932;Jason;Freeman;Dana Knight;nina@levin.bj;true
1246;104.354;Clifford;Daniels;Wade McLean;raymond@gross.az;true
1247;182.092;Brett;Terrell;Jack Bender;brett@dickson.ax;false
1248;169.141;Harold;Davenport;Lucy Davenport;lucille@mcmahon.bv;false
1249;171.245;Maureen;Burton;Eddie Goldstein;bradley@levine.ro;true
1250;166.063;Emily;Abbott;Scott McFarland;terry@mcfarland.ne;true
1251;191.711;Vickie;Rao;Willie Fox;julia@schroeder.uz;true
1252;140.478;Caroline;Robertson;Clara Bowling;aaron@may.to;true
1253;168.221;Gene;Ritchie;Alfred Lowry;marc@cooke.ir;false
1254;136.268;Leslie;McKee;Doris Chang;jeanette@langley.ai;true
1255;141.932;Jerry;Underwood;Teresa Nelson;douglas@rosenthal.cm;false
1256;184.975;Tim;Hines;Jonathan Jenkins;jerome@graves.py;false
1257;177.989;Kristina;Smith;Brooke Barton;wade@lutz.gw;true
1258;159.465;Joseph;Ayers;Danny Dalton;kathy@hill.cm;true
1259;173.318;Tracey;Johnston;Dianne Dalton;kelly@link.ci;false
1260;158.041;Bonnie;Christensen;Tonya Webb;ricky@beatty.pm;true
1261;190.554;Jeff;Wang;Paul Singleton;frances@mcintyre.pn;true
1262;196.155;Eleanor;Katz;Kimberly Lassiter;willie@martin.ar;true
1263;143.968;Wesley;Shelton;Beth McKay;gretchen@wong.dk;false
1264;103.105;Emma;Payne;Alfred Bowling;francis@langley.bb;true
1265;130.007;Holly;Cox;Tom Brady;henry@berger.sr;false
1266;17.112;Shannon;O;Nicholas Ritchie;barry@snow.dj;true
1267;114.985;Tamara;Hewitt;Geraldine Singh;elaine@lyons.ht;false
1268;18.959;Joanne;Fitzpatrick;Billy Watts;louis@humphrey.mw;true
1269;137.455;Hazel;Hansen;Ashley Kramer;tamara@zhang.cx;true
1270;195.334;Barry;Horowitz;Clifford Carroll;jerome@cox.il;false
1271;165.664;Gayle;Jennings;Jeremy Sanchez;maria@curry.tk;false
1272;196.084;Leroy;Lamb;Shannon Perkins;claire@love.gs;true
1273;122.649;Marcus;Rosenthal;Christopher Vick;randall@tilley.mz;true
1274;152.712;Erin;Burnette;Malcolm Huff;lee@kent.pk;true
1275;139.282;Jerome;Heath;Courtney Wu;clifford@hawley.ai;false
1276;153.286;Kay;Moran;Jeanette Boyette;ben@kang.ng;false
1277;151.142;Jennifer;Spencer;Gretchen Law;vincent@yates.ms;false
1278;110.461;Constance;Fischer;Gene English;gilbert@lam.td;true
1279;162.099;Paige;Hicks;Sandra Clements;mark@house.mt;false
1280;116.054;Douglas;Swanson;Lucille Hanna;jacob@neal.tn;true
1281;158.123;Virginia;Frazier;Louis Bowden;kimberly@becker.gn;true
1282;115.128;George;Harris;Alison Sharp;henry@cassidy.ao;false
1283;108.945;Don;Sykes;Karen Justice;allan@hendrix.sc;false
1284;133.407;Randall;Waters;Molly Pritchard;christina@coble.cy;true
1285;139.277;Beth;Harrell;Melanie Henry;judy@walter.kz;false
1286;196.379;Arnold;Klein;Chris McGuire;leo@puckett.de;true
1287;109.962;Sue;Moore;Douglas Hewitt;tracy@brown.uy;false
1288;179.636;Albert;Roach;Wendy Harrell;dana@lyons.be;true
1289;178.358;Matthew;Reed;Brenda Gilbert;bill@anthony.hu;true
1290;144.764;Barry;Cooke;Cheryl Blackwell;shannon@brantley.ni;true
1291;186.188;Edgar;May;Leslie Hardy;betsy@chang.mk;false
1292;18.561;Stacy;Sanchez;Melinda Godfrey;milton@dunn.kr;false
1293;143.273;Dwight;Crane;Wesley McAllister;thomas@nichols.bv;true
1294;16.657;Rhonda;Hoyle;Vickie Carver;alfred@monroe.is;false
1295;126.159;Russell;Gould;Catherine Weiner;anna@sparks.ht;true
1296;167.213;Jill;Brady;Geraldine Skinner;nathan@teague.ls;false
1297;107.361;Sue;Burton;Janet Kemp;jill@creech.mg;true
1298;195.627;Betsy;Harrell;Steven Beach;james@crane.so;false
1299;16.186;Clara;McKee;Raymond Pierce;douglas@west.bn;true
1300;152.096;Hazel;Chu;Jennifer McLean;jill@daniels.kn;false
1301;181.674;Kimberly;Weber;Lynn Jensen;wesley@chung.np;false
1302;10.636;Natalie;Jones;Linda Sutton;virginia@gibson.fk;false
1303;146.658;Sue;Ayers;Joseph Puckett;judy@reed.ht;false
1304;13.48;Tammy;Boykin;Oscar Horne;joann@choi.nl;true
1305;104.145;Katharine;Chambers;Chris Pierce;laurence@weiss.ng;false
1306;105.772;Vincent;Beatty;Sarah Reilly;gene@coble.be;true
1307;187.258;Molly;Hewitt;Russell Peterson;jacob@monroe.dj;false
1308;192.112;Hazel;McDonald;Seth Case;clyde@pate.ck;false
1309;147.878;Alice;Gibbons;Renee Spivey;lynda@wu.is;false
1310;152.742;Marian;Francis;Janet Burgess;glen@mckenzie.as;true
1311;111.319;Rick;Lindsay;Sandra Vincent;miriam@o.gn;false
1312;170.605;Courtney;Fischer;Ronnie Heller;lawrence@mayo.gg;false
1313;11.291;Hazel;Durham;Karl Eason;sean@garcia.id;true
1314;166.471;Julie;Kelley;Phyllis McLean;wesley@york.ar;true
1315;157.048;Patsy;Siegel;Dana Berger;luis@lam.gr;true
1316;161.668;Christine;Kemp;Claude Newton;johnny@schultz.gh;true
1317;131.392;Wesley;Albright;Gilbert Cox;florence@crabtree.net;true
1318;177.027;Chris;Chang;Emma Dyer;leah@byers.cf;true
1319;114.165;Martin;Gray;Jonathan French;sharon@finch.ws;true
1320;137.637;Stacey;Henson;Brent Bray;zachary@moore.bo;true
1321;197.293;Kim;Olsen;Bruce Solomon;mary@sherrill.mc;false
1322;139.204;Tracy;Weiss;Lloyd Conway;frederick@vaughn.lr;false
1323;163.011;Jimmy;Gordon;Carrie Branch;lillian@dale.nu;true
1324;193.703;Henry;Owens;Robert Norman;lillian@craig.gm;false
1325;129.958;Glenda;Creech;Claire Wagner;jim@beach.cx;true
1326;171.426;Bernice;Leach;Annie Barry;neal@brady.ms;true
1327;180.156;Michelle;Bruce;Monica Crabtree;constance@gunter.fo;true
1328;128.572;Wanda;Love;Joann Matthews;ann@hendrix.vi;false
1329;196.404;Frances;Smith;Clifford Baker;rodney@koch.id;false
1330;185.215;Melinda;Whitehead;Vincent Nichols;emily@english.lk;false
1331;134.843;Steve;Cox;Sandy Moon;kent@mccarthy.ax;false
1332;191.644;Robert;Kenney;Ashley Dawson;calvin@case.pk;true
1333;199.233;Patricia;Nolan;Bruce Underwood;evelyn@zimmerman.ls;false
1334;196.733;Ricky;Bradley;Brenda Watson;alice@reed.mn;false
1335;122.217;Veronica;Olsen;Joanna Melton;joan@graves.sg;false
1336;131.991;Clara;Mann;Samantha Wang;frances@pugh.cm;true
1337;122.989;Alvin;Cline;Sherry Summers;douglas@caldwell.km;true
1338;13.267;Timothy;Diaz;Neal Norton;shannon@hinton.do;false
1339;125.747;Danny;Hubbard;Holly Finch;calvin@hatcher.ng;true
1340;138.143;Vincent;Wagner;Brent Chung;mike@reilly.ve;true
1341;14.359;Miriam;Watson;Jacob Puckett;gretchen@bowman.no;true
1342;195.431;Bradley;Adkins;Cynthia Clapp;alison@perkins.vi;true
1343;134.154;Raymond;Lin;Erika Walter;brett@mayer.no;true
1344;149.283;Barry;Parrott;Ashley Washington;becky@finch.org;true
1345;147.504;Kay;O;Bill Hayes;bonnie@roy.li;true
1346;197.262;Juan;Aldridge;Barry Parsons;pat@eason.nc;true
1347;166.556;Sandy;Park;Peter Hull;alex@barton.pf;false
1348;116.519;Natalie;Diaz;Theresa Berg;alice@gay.bb;true
1349;186.623;Joanna;Benton;Kimberly Blackburn;clara@graham.jm;false
1350;123.016;Yvonne;Oakley;Kay Hardison;max@ashley.ca;false
1351;171.933;Sandra;Wu;Katharine Joyce;aaron@banks.ht;true
1352;126.197;Eugene;Mann;Jessica Fitzpatrick;alan@eaton.ie;false
1353;106.747;Deborah;McKay;Ashley Odom;tracy@hendrix.bi;true
1354;14.587;Vicki;Quinn;Nicholas Saunders;courtney@dyer.hu;false
1355;179.623;Arnold;Bowling;Marguerite Love;brenda@pate.nc;false
1356;146.563;Luis;Chan;Becky Morse;marianne@lopez.kw;false
1357;195.297;Allen;Glover;Rick Vaughn;carol@haynes.aw;true
1358;128.375;Harvey;Love;Joann Rice;tony@mckenna.mx;true
1359;164.172;Leon;Gibson;Glen Stanton;carlos@underwood.ga;false
1360;167.182;Erika;Siegel;Frederick Hale;beth@tilley.pm;true
1361;192.217;Maria;Chappell;Lynne Diaz;glenda@puckett.gd;false
1362;14.748;Eric;Nixon;Beth Hamrick;gayle@hawley.in;true
1363;136.619;Gary;Olsen;Lori Lin;ralph@hirsch.cc;true
1364;146.948;Catherine;Currie;Anita Teague;joy@riddle.ci;true
1365;194.006;Katherine;Dalton;Bernard Crabtree;caroline@hawkins.cv;false
1366;196.286;Audrey;Fitzpatrick;Peggy Katz;jamie@melton.mm;true
1367;117.615;Alfred;Chu;Glenda Lancaster;melanie@bolton.mw;false
1368;190.362;Sarah;Albright;Cheryl McKenna;tonya@jiang.pl;false
1369;134.758;Wade;Smith;Gene Black;marion@walter.by;true
1370;165.241;Gayle;Wu;Max Mitchell;kathleen@hanna.gw;false
1371;117.174;Maureen;Chu;Phyllis Burnett;brett@vincent.cr;false
1372;199.672;Claude;Schultz;Lester Foster;evelyn@oakley.pt;true
1373;147.586;Joel;Phillips;Judith Richmond;danny@mccall.cg;false
1374;138.009;Kim;Lancaster;Norman Hamrick;alfred@huffman.ee;false
1375;108.327;Jordan;Turner;Floyd Kelly;natalie@abrams.jp;false
1376;183.877;Priscilla;Hughes;Steve Chandler;stephanie@chase.ck;false
1377;144.106;Hannah;Mangum;William Melton;danny@upchurch.hr;false
1378;122.562;Tommy;Owen;Luis Rich;harriet@weber.eg;false
1379;150.211;William;Godwin;Wesley Lutz;jason@skinner.si;false
1380;141.075;Diana;Adcock;Barbara Godwin;joan@lucas.ma;false
1381;125.977;Kerry;Pearson;Gail Middleton;leo@ford.md;false
1382;197.257;Hilda;Rice;Malcolm Stanley;robert@gould.vu;true
1383;139.263;Elsie;Gould;Annie Wiley;mark@mitchell.cf;true
1384;160.191;Curtis;Ayers;Beth Jennings;derek@o.sl;false
1385;195.143;Meredith;Kaplan;Roy Huffman;elsie@daniels.eh;false
1386;171.319;Allen;Lindsay;Dianne Robinson;norman@stephens.cn;false
1387;165.449;Karen;Foster;Carole Underwood;kathleen@langley.hu;true
1388;13.189;Harold;Eason;Kelly Hewitt;ian@caldwell.nf;false
1389;17.428;Greg;Sullivan;Robyn Desai;sidney@rice.gu;false
1390;153.896;Troy;Zhang;Jose Pope;troy@lane.sc;true
1391;115.598;Harvey;Gross;Dorothy Lutz;edgar@caldwell.bm;false
1392;184.301;Chris;Puckett;Nancy King;randall@forrest.li;false
1393;13.304;Lee;Fisher;Patrick Morgan;richard@connor.tn;true
1394;178.813;Christy;Braun;Terry Mayer;lester@cooke.to;false
1395;162.228;Marcus;Winters;Melissa Palmer;luis@robertson.by;true
1396;181.304;Angela;Graves;Christina Link;henry@mckinney.gb;false
1397;187.373;Milton;Wiley;Cynthia Farrell;brooke@nixon.mt;true
1398;176.196;Nicholas;Petersen;Anna Olson;constance@mcpherson.im;false
1399;157.468;Bradley;Chung;Vincent Crane;evelyn@crane.bh;false
1400;151.882;Maria;Corbett;Monica Olson;clifford@marks.lr;false
1401;166.825;Rhonda;Houston;Calvin McLeod;patsy@robinson.gq;true
1402;195.589;Dorothy;Robinson;Ronnie Hinton;dwight@hamrick.gd;false
1403;108.947;Annie;York;Doris Adkins;anna@hayes.km;true
1404;18.111;Karen;Erickson;Hilda Fletcher;theresa@stark.ml;true
1405;127.294;Danny;Wall;Catherine Wang;penny@diaz.ru;false
1406;125.754;Robert;Walter;Jennifer Pugh;clarence@robinson.ec;false
1407;185.071;Frederick;Davies;Allen Humphrey;joel@clarke.ng;true
1408;140.678;Bernard;Humphrey;Peggy O;geoffrey@nolan.yt;false
1409;122.935;Beth;Warner;Guy Fernandez;joanne@adkins.bj;false
1410;10.706;Marlene;Huff;Brenda Garcia;lorraine@morse.ps;true
1411;121.827;Renee;Shapiro;Jim Hicks;juan@puckett.to;false
1412;109.475;Melinda;McFarland;Jenny Weber;marian@diaz.gp;true
1413;124.607;Wesley;Green;Mary Hensley;ben@quinn.fm;false
1414;19.49;Neil;Hewitt;Kathy Cooke;ian@knight.tg;false
1415;123.409;Don;Singleton;Troy Clements;wayne@bolton.md;false
1416;197.772;Diana;Hutchinson;Katherine Welch;marilyn@walter.gq;false
1417;163.589;Dwight;Barr;Lucille McLean;sandy@harris.gt;false
1418;117.527;Tara;Cooper;Gene Smith;beth@tilley.fr;true
1419;167.857;Hugh;Leach;Molly Townsend;charles@garcia.im;false
1420;182.633;Kim;Fuller;Nelson Nixon;willie@barber.cz;false
1421;160.308;Beth;Quinn;Jennifer McKenna;erin@burnette.nz;true
1422;154.683;Lester;Livingston;Amy Barber;marcus@cochran.gm;false
1423;137.128;Billie;Floyd;Shannon Shelton;rodney@holloway.li;false
1424;146.252;Jamie;Atkins;Jackie Blackwell;regina@wall.ro;true
1425;156.623;Randall;Knight;Elaine Beasley;glen@sinclair.ki;false
1426;136.596;Russell;Cannon;Suzanne Hess;suzanne@stevenson.bm;false
1427;186.588;Sherri;Lynn;Frances Stephens;dorothy@gallagher.mp;true
1428;16.669;Toni;Pickett;Zachary Fox;kyle@mayer.lb;false
1429;184.723;Nina;Shelton;Oscar Hunt;kathleen@brantley.ps;true
1430;182.736;Stacy;Aycock;Nicholas Bowling;edna@turner.vi;true
1431;162.647;Bernard;Wolfe;Theresa Copeland;allan@mckay.pa;false
1432;178.194;Gina;Schultz;Ricky Solomon;lloyd@blum.li;false
1433;162.468;Jordan;Atkins;Jill Donovan;sue@norman.je;false
1434;196.802;Betty;Byers;Bob Mack;robin@scott.pt;false
1435;187.345;Lynn;Kelley;Carlos Schultz;claire@daniel.pw;false
1436;132.615;Joanne;Teague;Rodney Pittman;mike@schwartz.mz;false
1437;18.374;Ross;Gunter;Nancy Eason;lester@denton.kn;false
1438;129.002;Jose;Lopez;Miriam Waller;geraldine@starr.org;false
1439;135.697;Nelson;Conner;Sidney Choi;neal@weiner.nl;false
1440;104.627;Dean;Henry;Patricia Olson;samuel@blair.gy;false
1441;162.661;Gene;Powers;Hazel McPherson;leigh@cooper.mg;true
1442;124.118;Eileen;Parsons;Justin Dougherty;elaine@gallagher.cz;true
1443;174.492;Danny;Gibson;Lucy Sharpe;joan@lynn.om;false
1444;181.668;Lloyd;Finch;Michelle Scott;sue@daniels.bi;true
1445;112.478;Marguerite;Barrett;Alice Reid;penny@hamilton.mu;false
1446;115.699;Lee;Paul;Jerome Parsons;lester@christensen.ge;false
1447;178.284;Eddie;Koch;Jeff Cherry;samantha@beasley.az;false
1448;134.339;Wade;Sharp;Diana Bolton;penny@graves.be;false
1449;108.557;Jean;Hill;Calvin Long;kay@massey.tg;true
1450;19.418;Tom;Alston;Stephen Raynor;wanda@mclean.tk;true
1451;101.455;Marvin;Crane;Bob McIntosh;holly@hull.pl;false
1452;153.691;Tracey;Robinson;Lisa Parrott;emily@li.aq;false
1453;150.385;Marian;Sellers;Ronnie Stanton;vicki@rowe.by;true
1454;101.709;Bob;Freedman;Jim Hernandez;allen@hester.cw;true
1455;190.965;Clifford;Burnette;Justin Harrell;dana@mckenzie.re;false
1456;117.834;Jamie;Link;Cynthia Arnold;keith@keller.cy;true
1457;17.167;Glen;Matthews;Christina Harvey;eva@puckett.mr;true
1458;151.253;Nancy;Barton;Sharon Pritchard;terry@mangum.sj;true
1459;170.646;Ben;Shelton;Helen Hobbs;veronica@farmer.us;false
1460;174.993;Charlene;Waters;Denise Friedman;sue@watson.bq;true
1461;147.615;Marilyn;Kelly;Juan Moss;jenny@proctor.ru;false
1462;199.401;Meredith;Finch;Thomas Sinclair;donald@branch.mx;false
1463;193.826;Jerome;Wu;Lester Cooke;brenda@branch.py;true
1464;15.929;Jim;McMahon;Ricky Finch;constance@puckett.to;true
1465;170.967;Milton;Lanier;Kathleen Byrd;diana@barefoot.sb;false
1466;130.625;Franklin;Coble;Vincent Horowitz;lorraine@dunlap.et;true
1467;146.637;Jamie;Riddle;Kelly Hunt;marian@horne.jm;true
1468;160.108;Vanessa;Blackwell;Jordan Pritchard;eileen@wiggins.kg;false
1469;19.081;Tracy;Dickerson;Harold Li;judith@crabtree.bh;true
1470;191.077;Tom;Eason;Malcolm Burke;vernon@finch.sx;false
1471;172.994;Melinda;Brady;Molly Schultz;russell@pearson.gn;true
1472;148.402;Charlene;Holland;Martin Siegel;hazel@weiner.rw;true
1473;171.671;Betsy;Rice;Barbara Boyd;clyde@justice.ve;true
1474;120.645;Hannah;Savage;Marvin Garcia;carrie@pierce.tf;true
1475;173.342;Renee;Sherrill;Julie Goldman;tammy@owens.do;true
1476;146.994;Mary;Heath;Lorraine Thornton;henry@franklin.lu;false
1477;167.607;Geraldine;Ayers;Jim Bowling;michelle@floyd.gm;false
1478;121.769;Rita;Weiner;Jennifer Stark;joanne@atkins.vg;false
1479;148.561;Carlos;Gross;Jason Little;kim@bailey.tl (changed from tp);false
1480;199.153;Bob;Moser;Maria Hayes;sue@alston.dk;false
1481;150.718;Heidi;Hughes;Derek Woodard;shawn@mangum.nz;false
1482;13.939;Marcus;Rogers;Paige Reed;chris@abrams.net;false
1483;195.327;Edna;Bruce;Maria Mayo;paige@simpson.gg;true
1484;157.072;Beth;Monroe;Marsha Fox;karen@holmes.pw;false
1485;18.301;Jeremy;Harrell;Alex Waters;neal@bradshaw.bs;false
1486;130.155;Jennifer;Davidson;Lucille Horn;mary@hester.pk;false
1487;184.759;Marlene;Monroe;Elsie Friedman;veronica@hanson.ru;true
1488;10.257;Lucille;Mullen;Paula Thomas;brett@mccarthy.np;false
1489;187.978;Richard;Solomon;Cynthia English;juan@callahan.cw;true
